K,migration_type,init_migration_rate,migration_edge_only,migration_rate_scales_with_K,mu_driver_birth,mu_passenger,mu_driver_migration,normal_birth_rate,baseline_death_rate,s_driver_birth,s_passenger,s_driver_migration,max_relative_birth_rate,max_relative_migration_rate,init_pop,seed,biopsy_size_per_sample,Generation,NumCells,TotalBirths,TotalDeaths,TotalMigrations,Passengers,Drivers,VarPassengers,VarDrivers,MeanBirthRate,MeanMigrationRate,VarBirthRate,VarMigRate,NumClones,NumGenotypes,NumDriverGenotypes,NumDemes,NumNon-EmptyDemes,MatrixColumns,DriverMatrixColumns,EverGenotypes,CellsWith0Drivers,CellsWith1Drivers,CellsWith2Drivers,CellsWith3Drivers,CellsWith4Drivers,CellsWith5Drivers,CellsWith6Drivers,CellsWith7Drivers,CellsWith8Drivers,CellsWith9Drivers,CellsWith10Drivers,DriverDiversity,DriverEdgeDiversity,DriverAlphaDiversity,DriverDiversityFrom1SamplesAtDepth0,DriverDiversityFrom1SamplesAtDepth1,DriverDiversityFrom1SamplesAtDepth2,DriverDiversityFrom1SamplesAtDepth3,DriverDiversityFrom1SamplesAtDepth4,DriverDiversityFrom1SamplesAtDepth5,DriverDiversityFrom1SamplesAtDepth6,DriverDiversityFrom1SamplesAtDepth7,DriverDiversityFrom1SamplesAtDepth8,DriverDiversityFrom1SamplesAtDepth9,DriverDiversityFrom1SamplesAtDepth10,DriverDiversityFrom1RandomSamples,DriverDiversityFrom1BigSamplesAtDepth0,DriverDiversityFrom1BigSamplesAtDepth1,DriverDiversityFrom1BigSamplesAtDepth2,DriverDiversityFrom1BigSamplesAtDepth3,DriverDiversityFrom1BigSamplesAtDepth4,DriverDiversityFrom1BigSamplesAtDepth5,DriverDiversityFrom1BigSamplesAtDepth6,DriverDiversityFrom1BigSamplesAtDepth7,DriverDiversityFrom1BigSamplesAtDepth8,DriverDiversityFrom1BigSamplesAtDepth9,DriverDiversityFrom1BigSamplesAtDepth10,DriverDiversityFrom1BigRandomSamples,DriverDiversityFrom2SamplesAtDepth0,DriverDiversityFrom2SamplesAtDepth1,DriverDiversityFrom2SamplesAtDepth2,DriverDiversityFrom2SamplesAtDepth3,DriverDiversityFrom2SamplesAtDepth4,DriverDiversityFrom2SamplesAtDepth5,DriverDiversityFrom2SamplesAtDepth6,DriverDiversityFrom2SamplesAtDepth7,DriverDiversityFrom2SamplesAtDepth8,DriverDiversityFrom2SamplesAtDepth9,DriverDiversityFrom2SamplesAtDepth10,DriverDiversityFrom2RandomSamples,DriverDiversityFrom2BigSamplesAtDepth0,DriverDiversityFrom2BigSamplesAtDepth1,DriverDiversityFrom2BigSamplesAtDepth2,DriverDiversityFrom2BigSamplesAtDepth3,DriverDiversityFrom2BigSamplesAtDepth4,DriverDiversityFrom2BigSamplesAtDepth5,DriverDiversityFrom2BigSamplesAtDepth6,DriverDiversityFrom2BigSamplesAtDepth7,DriverDiversityFrom2BigSamplesAtDepth8,DriverDiversityFrom2BigSamplesAtDepth9,DriverDiversityFrom2BigSamplesAtDepth10,DriverDiversityFrom2BigRandomSamples,DriverDiversityFrom4SamplesAtDepth0,DriverDiversityFrom4SamplesAtDepth1,DriverDiversityFrom4SamplesAtDepth2,DriverDiversityFrom4SamplesAtDepth3,DriverDiversityFrom4SamplesAtDepth4,DriverDiversityFrom4SamplesAtDepth5,DriverDiversityFrom4SamplesAtDepth6,DriverDiversityFrom4SamplesAtDepth7,DriverDiversityFrom4SamplesAtDepth8,DriverDiversityFrom4SamplesAtDepth9,DriverDiversityFrom4SamplesAtDepth10,DriverDiversityFrom4RandomSamples,DriverDiversityFrom4BigSamplesAtDepth0,DriverDiversityFrom4BigSamplesAtDepth1,DriverDiversityFrom4BigSamplesAtDepth2,DriverDiversityFrom4BigSamplesAtDepth3,DriverDiversityFrom4BigSamplesAtDepth4,DriverDiversityFrom4BigSamplesAtDepth5,DriverDiversityFrom4BigSamplesAtDepth6,DriverDiversityFrom4BigSamplesAtDepth7,DriverDiversityFrom4BigSamplesAtDepth8,DriverDiversityFrom4BigSamplesAtDepth9,DriverDiversityFrom4BigSamplesAtDepth10,DriverDiversityFrom4BigRandomSamples,maxgen,gen_adj,SmoothNumCells,SmoothRadius,GrowthRate,RadiusGrowthRate,mean_autocor,log_mean_autocor,sqrt_mean_autocor,skewness,Population,Parent,Identity,DriverIdentity,DriverMutations,MigrationMutations,Immortal,PassengerMutations,BirthRate,MigrationRate,OriginTime,Descendants,pop_size,VAF,Diversity,Diversity2,DriverMutationDiversity
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,1010,100,723.14502,1e+06,221489944,220489945,323232,0,6.285283,0,2.656334,2.453515,0.001457678,0.4101049,0,4988,1371,1371,2091,2067,5571,5571,44001,0,0,0,15254,126382,229123,205733,143718,196124,59099,24567,28.620201,6.386686,1.300199,1,1.193282,1.0202,1.346106,1.38837,1.719395,2.063169,1.444669,1,1,1,23.364487,1.312012,2.089676,2.805443,3.25092,2.993367,2.951776,3.059322,2.98225,2.213119,2.498165,1,24.183796,2.984696,2.890342,3.129475,5.313543,5.693683,4.799881,6.613163,5.32108,5.688158,5.508233,1,33.726814,1,1.207507,1.147719,1.722803,3.478161,2.588857,2.283803,2.491529,1.159356,1.535983,1.897611,25.606884,1.460324,2.19904,3.038669,3.969385,5.978977,4.954255,3.590332,5.346956,3.058082,4.173951,1.894851,26.670935,2.781217,3.002383,3.51716,6.650657,11.141499,6.635079,8.820878,7.082024,8.239285,6.771919,1.761475,28.345575,723.14502,1,943754.422702544,548.093388827024,6599.58407875759,1.91655729941743,0.0775403612734777,-2.55695668756169,0.278460699692933,1.9542190018607,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,28.6202006331141,28.6209911514226,12.2141305463526
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,12011,100,713.789917,1e+06,187669587,186669588,274090,0,4.633101,0,3.355305,2.360974,0.001457678,0.3130269,0,4946,1402,1402,2094,2067,4911,4911,37593,0,0,37854,321181,227049,134477,77653,101915,69116,26541,4214,17.435646,4.26715,1.293118,1,1,1,1,1.273973,1.203659,2.545569,1.10595,1.107082,1.111701,1.198179,15.432098,1.039984,1.996534,2.039984,2.616537,3.261657,3.206609,3.261077,2.080516,2.723403,2.168843,1.207657,19.880716,2.382118,4.014416,4.461574,5.400243,6.236477,5.09662,6.015175,4.491858,5.82546,6.146891,1.147154,16.181231,1,1,1.036783,1.026459,2.200793,2.862538,3.690876,1.734793,1.24551,1.556157,1.963154,16.896458,1.501968,2.069566,2.271612,2.940827,4.88071,5.677238,4.871325,3.032463,3.312335,3.30365,1.930398,17.34816,3.213069,4.115227,4.809013,5.733668,8.883681,7.681454,7.846066,6.402565,7.788537,7.797266,1.660557,16.468699,713.789917,1,1100489.05488241,591.858552194795,12945.3531337434,3.48669708697341,0.0591209340299169,-2.82817020358477,0.243147967357157,0.188714919162813,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,17.4356462588716,17.4359328299823,10.559262210446
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,18012,100,813.930542,1e+06,255313017,254313018,372000,0,6.780654,0,6.807466,2.458028,0.001457678,0.7193443,0,5035,1327,1327,2101,2066,6365,6365,50846,0,0,4107,102320,111838,93478,195800,165621,105814,58073,162949,46.322254,10.029655,1.298267,1,1,1.971609,1.129433,1.579779,1,1.27421,1.880406,1.129178,1.040799,1.367615,36.231884,1.487074,2.473362,4.024379,2.496256,3.760812,2.158819,2.572907,3.232062,2.907399,2.778633,1.281969,39.292732,3.464467,4.960027,7.792497,5.563505,6.288762,4.354889,5.167643,6.420885,4.894463,5.083453,1.218593,36.579788,1,1,2.545768,1.675177,1.786224,1.093357,1.628004,2.881371,1.805409,1.575689,2.129693,40.916531,1.508393,2.436447,5.308511,3.411264,4.457702,2.614487,3.662741,5.141466,3.770575,4.03035,2.108757,46.977028,3.508127,5.237421,11.91931,8.488101,7.230525,4.677269,8.116686,9.635532,5.682798,8.000012,1.98681,48.276821,813.930542,1,931473.314022423,544.515531982068,5371.51536049623,1.57174416937569,0.0655945768066959,-2.72426225707913,0.256114382272249,2.25282610366715,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,46.3222528763354,46.3243524024489,22.0784094972415
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,9013,100,582.471558,1e+06,211154843,210154844,307882,0,5.41313,0,4.038823,2.255355,0.001457678,0.2857721,0,4983,1341,1341,2094,2069,5303,5303,42094,0,0,101275,100178,86596,239006,155083,201467,63298,24767,28330,29.742857,6.742174,1.300369,1,1.085863,2.037554,1.062248,2.205558,1.022724,1.062248,1,3.996223,2.200936,1,24.154589,1.97561,2.107713,2.602287,2.898256,2.935564,3.017524,2.019998,2.886614,3.486755,4.42291,1.01005,24.038462,3.969557,4.198673,6.116223,5.822334,5.532886,5.718421,4.691719,4.92822,6.551908,5.749511,1.494719,32.613129,1,1.203371,2.212641,1.67397,1.781616,1.090824,1.763356,1.06299,4.12741,3.963764,1.507342,29.02589,1.588753,2.226392,3.543744,4.537875,3.304099,3.285581,2.675234,3.19245,6.509663,7.69184,1.481255,29.848074,3.278049,4.373011,7.808536,7.718293,7.141324,6.579412,5.538657,6.770139,8.755757,6.826528,2.031627,28.903614,582.471558,1,1014248.40042999,568.194766697975,7700.70631859654,2.15873049187722,0.104504367714336,-2.25852641214128,0.323271353067877,2.37903946645141,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,29.7428576058532,29.7437125260019,14.9179107544457
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,1014,100,767.332336,1e+06,227320169,226320170,331360,0,4.671054,0,3.722472,2.011711,0.001457678,0.20975,0,5197,1426,1426,2108,2071,5688,5688,45132,0,928,86183,268178,166068,185214,108672,100507,20076,55576,8598,42.073883,8.32947,1.353489,1,1,1.922164,1.293165,1.76616,1.692047,1.253806,1.069683,1.020406,1.852538,1.950078,36.764706,1.324324,2.559676,2.629443,2.197088,4.123711,3.402761,3.005006,2.238298,1.010256,2.69725,1.995013,37.523453,1.350399,4.650569,4.948622,4.646989,7.068391,5.341061,5.067976,4.711604,1.570832,1.764468,1.997553,42.643925,1,1.033978,2.684572,1.394911,2.593532,2.680044,1.601046,1.289423,1.093536,3.464353,3.021361,40.966816,2.10983,2.890194,3.171749,2.813399,5.461288,5.609315,3.287493,2.928996,1.123254,2.944509,2.971337,43.67289,2.318578,5.57251,6.013864,5.511313,9.491616,7.107891,6.859546,5.324664,1.868292,1.784217,2.863199,42.591705,767.332336,1,1014458.08884124,568.253498710991,6491.08467551781,1.81863681323014,0.106569684336033,-2.2389561947877,0.326450125342345,2.29785100136694,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,42.0738834281455,42.0756116386413,13.9596195178881
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,1015,100,606.277527,1e+06,228927262,227927263,334709,0,5.561382,0,4.706255,2.542035,0.001457678,0.6378499,0,4936,1371,1371,2101,2075,5767,5767,45523,0,0,51649,187443,146278,93013,149868,144949,138264,64989,23547,38.459812,8.035149,1.287735,1,1.380226,1,1.084128,1.14969,1.19787,1.0202,1.174536,1.799818,1.219512,1.0202,29.239765,2,2.647763,1.997373,2.059944,2.145517,2.761628,2.119042,2.277126,3.47489,2.542083,1.0202,30.257187,3.687219,4.537191,5.027608,4.578272,4.905081,4.756692,4.588961,3.272595,5.74633,5.04807,1.015113,35.382576,1.003697,1.791875,1.15341,1.796754,1.075687,1.300474,1.638912,2.152094,2.056297,2.334785,1.374719,36.062027,1.981265,2.980559,2.544101,3.207093,2.118606,3.644225,3.120062,2.88761,4.897764,3.442172,1.388209,37.671879,3.740675,5.88784,6.42141,5.851887,5.959423,6.674479,6.321767,3.722785,6.815638,5.830671,1.324733,37.601761,606.277527,1,1005385.74236159,565.706833281976,6931.92337709334,1.95083302920648,0.111192621565581,-2.19649125219461,0.333455576599914,2.35159217974032,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,38.4598106841279,38.4612514367662,13.545360429612
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,11016,100,770.243103,1e+06,203884943,202884944,297487,0,5.867747,0,4.395486,2.315041,0.001457678,0.4499674,0,5043,1388,1388,2091,2059,5140,5140,40945,0,0,40512,95502,197758,110848,97329,246762,117842,45473,47974,31.078537,7.350726,1.31221,1,1.022724,1.922338,2.019118,1,1.903629,1.14969,1.93431,1.279427,1.256983,2.685285,21.008404,1.039984,1.997201,3.778598,3.284804,2.66099,2.947383,2.97442,3.907772,3.239588,2.630475,2.694329,24.271845,2.801686,4.032362,6.900519,5.393292,5.683727,6.451319,5.186722,6.645767,6.866744,5.933317,2.528831,32.813782,1,1.010243,2.815719,2.069842,1,1.973974,2.025867,2.023679,1.74909,1.570138,2.813621,28.866693,1.57858,2.012748,5.017221,4.21791,2.599579,3.266334,4.537443,4.301028,3.971499,4.116817,2.832943,29.291584,3.425553,4.199547,8.981876,6.185079,6.020827,9.096624,6.96293,8.513587,9.128158,8.041241,2.520738,34.14426,770.243103,1,1041753.94960183,575.847706541641,9546.58654695071,2.63931759831311,0.054977378362398,-2.9008334808596,0.234472553537505,0.890610696817047,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,31.0785370132922,31.0794718392711,16.6279299933812
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,30017,100,846.416687,1e+06,210229537,209229538,307088,0,5.375493,0,2.252956,2.032362,0.001457678,0.2032213,0,5290,1493,1493,2102,2069,5325,5325,42130,0,0,847,69696,295661,194216,172188,180197,69118,17234,843,18.907055,3.716002,1.330788,1,1,1,1.156323,2.067665,1.045431,1.638405,1.856922,1.061797,2.055076,1,24.509804,1.908059,2,2.616774,2.87869,2.76883,2.044921,4.797798,3.191655,2.142016,2.653576,1,17.605635,3.885969,2.792166,4.17605,4.174529,6.580267,5.759662,6.798397,6.613349,5.05148,3.625767,1,18.552876,1,1.004834,1.007177,2.156732,1.979602,1.117591,2.391676,2.993363,1.273505,2.606295,1.195166,20.117487,1.948097,2.012059,3.135851,5.11881,2.774839,2.08333,6.18211,5.741934,2.485762,3.133693,1.201403,18.576311,3.997797,2.831823,4.489997,5.380222,7.580814,6.300823,9.860199,10.388947,6.815351,4.271487,1.181605,20.384554,846.416687,1,989101.368354065,561.106713544771,7356.79333276904,2.08794812628173,0.0577361176589743,-2.85187234533537,0.240283411118983,1.87247344828526,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,18.907055685909,18.9073942620095,13.5224978310389
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,8018,100,831.891052,1e+06,233868152,232868153,340779,0,6.048699,0,3.528718,2.37118,0.001457678,0.2601995,0,5132,1428,1428,2098,2072,5979,5979,46940,0,0,2712,106891,94883,208003,210035,125568,130205,98843,22860,46.846264,13.73413,1.32056,1,1.163596,1.898975,1.0202,1.249614,1.574307,1.0202,1,1.541307,1.942716,1.089519,31.645569,1.019998,2.429652,2.807819,2.824726,2.405912,2.801121,2.059944,2.014284,3.35225,5.179367,1.146926,31.347963,2.138494,4.212615,4.904692,4.649623,4.552766,5.426768,4.806506,4.62466,7.102998,6.684085,1.263983,34.217281,1.776722,1.229648,1.766924,1.787256,1.25118,2.727915,1.160504,1.018083,3.214857,2.621988,1.610467,43.975372,2.153217,2.317163,3.642375,4.181489,3.11757,5.144869,3.030421,2.31882,5.374546,6.442551,1.610252,45.970673,3.363222,4.411378,5.947056,6.217029,6.909613,8.864338,7.40151,5.315301,12.068981,9.505132,2.116462,45.95298,831.891052,1,902691.035416784,536.036827785778,5727.02749432327,1.7018002186816,0.0401808062641888,-3.21436585349033,0.200451506016265,1.45124497662263,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,46.8462639088203,46.8484117356163,21.5858196959783
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,2019,100,689.813843,1e+06,197406975,196406976,288132,0,7.298959,0,3.116869,2.846999,0.001457678,0.4358391,0,4840,1309,1309,2084,2061,5048,5048,39577,0,0,39,32248,73581,19811,132339,272279,247208,110762,111733,22.532892,7.23787,1.268383,1,1,1.087743,1.33238,1.603169,1.151278,1.243472,1.937234,1.139676,1.707071,1.155994,21.008404,2,2.019998,2.144013,2.377121,2.606905,2.770083,2.711497,2.484164,2.882826,2.382838,1.231835,15.649452,3.019933,4.432335,4.335205,5.055324,5.246275,5.492958,5.102314,4.546229,5.283358,5.787226,1.173878,26.666666,1.213179,1.230856,1.38806,1.573642,2.705466,1.623812,1.787172,2.735689,1.780045,2.002685,2.866549,23.481895,2.206084,2.227411,2.382955,3.152978,3.918823,3.753663,3.939681,4.286877,3.796524,3.415628,2.849603,22.107998,3.609801,4.697587,4.880087,6.619536,8.323258,7.269893,7.068954,5.511356,7.045903,8.0339,2.507668,22.368612,689.813843,1,920873.321872555,541.408424643488,8512.16859952098,2.50472419564408,0.0596503858130514,-2.81925466251191,0.244234284679795,1.85976191656824,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,22.532893008421,22.5333782177285,18.7474851003195
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,1020,100,848.572021,1e+06,241728997,240728998,352536,0,6.816029,0,5.248081,2.375358,0.001457678,0.3963661,0,4978,1381,1381,2091,2065,6056,6056,48384,0,0,14621,50851,86518,186706,146711,118942,153732,69703,172216,24.943676,6.899282,1.306803,1,1.083893,1,1.0202,1.932394,2.401087,2.112676,1.831445,2.013923,1.137194,1.232863,17.985611,1.059946,2.125938,2.711582,2.019998,4.457273,3.703166,3.055616,2.895504,2.93892,2.161125,1.252105,19.762846,2.179147,4.407112,5.201354,4,6.918389,7.776836,5.423466,5.644295,5.601155,4.527024,1.215078,23.446659,1,1.086041,1.002404,1.870259,2.036069,4.120147,3.289284,1.871358,2.632657,1.510828,2.059746,27.442371,1.809645,2.117729,2.842495,3.40768,4.886576,5.825953,4.014002,4.389148,4.13478,2.524433,2.015932,23.605505,3.495109,4.665932,5.274711,5.953578,7.758765,11.316295,7.165049,8.116618,9.435954,5.138265,1.902956,24.00773,848.572021,1,936127.201582589,545.874109103286,5593.80662651644,1.63195185073876,0.0559529495921049,-2.88324412725622,0.236543758302993,1.07653646641619,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,24.9436766406093,24.9442738988348,20.4083623872091
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,6021,100,757.884277,1e+06,208479282,207479283,304240,0,5.590004,0,2.288352,2.26464,0.001457678,0.351739,0,4947,1336,1336,2097,2070,5394,5394,41637,0,0,1144,33303,196176,348811,186530,99886,80153,42597,11400,33.562481,8.225076,1.295245,1,1,1.545828,2.296256,1.864976,1,1.747641,3.047404,1.561689,1.0202,1.548467,18.867924,1.063428,2,2.470106,3.233029,5.439242,2.035733,2.939394,3.975264,3.433942,2,1.45762,32.840721,1.506396,4.019898,4.513647,6.435043,3.404259,3.611625,3.790131,5.291803,7.188171,2.911632,1.560458,29.906542,1,1.016861,1.995953,3.279643,3.859855,1.118236,2.535328,3.454948,2.78928,1.091605,2.182279,30.528759,1.542933,2.07532,3.245321,4.064384,6.574906,2.391923,3.794826,6.385214,6.203073,2.565882,2.211859,34.02055,2.803026,4.062643,5.342091,7.098856,4.62749,4.374873,5.967337,7.431658,11.982754,4.145065,2.246472,33.369343,757.884277,1,955374.084167035,551.457175122564,7393.12525622999,2.13612221229,0.132903529651606,-2.01813175491278,0.364559363686638,2.81589234648962,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,33.5624809302347,33.5635738445608,13.8233406493832
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,9022,100,683.637695,1e+06,200504691,199504692,292032,0,6.818012,0,4.624044,2.508918,0.001457678,0.3406701,0,4817,1312,1312,2079,2054,5027,5027,40300,0,0,0,105845,88948,74934,135552,121163,271116,109886,92556,16.297487,4.117217,1.287882,1,1.341487,3.08642,1.041016,1,1.421666,1.447287,2.616431,1.28,3.521739,2.506266,22.321428,1.96,2.260425,3.157161,2.079867,2.754794,3.614485,3.799702,2.949852,2.306363,3.889905,2.830856,18.214935,1.227069,3.216182,3.934706,4.697054,5.782658,6.926825,6.164211,5.24015,5.201648,6.448226,2.83024,16.708437,1.787933,1.447508,4.432551,1.843242,1.188722,2.092402,1.626349,4.160733,1.435997,3.662043,3.810601,14.325006,2.766907,2.345815,3.494325,2.643075,3.456745,5.271616,4.219758,4.569535,2.857416,5.23229,3.817268,15.943115,3.496921,3.130827,4.124464,4.62446,7.797117,10.204677,7.855337,7.129625,6.071806,9.268332,3.722015,15.53896,683.637695,1,1057352.21430191,580.14279534492,10737.1667613736,2.94926415333995,0.0494906903594585,-3.00597070064183,0.222465031767823,1.1667427635302,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,16.2974873206777,16.2977366353465,19.0366238652716
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,3023,100,871.140564,1e+06,253557908,252557909,370031,0,6.926169,0,6.35202,2.630319,0.001457678,0.5403051,0,4917,1378,1378,2092,2070,6438,6438,50741,0,13978,41259,49030,128249,43204,35960,270326,166336,112322,139336,24.09346,6.800712,1.289401,1,1.996805,1.119403,1.0202,1,1,1.195818,1.0202,1.878993,1.190502,1.021737,18.518518,1.36676,2.736092,2.113293,2.122915,2.019998,2.103142,2.311621,2.733361,4.040238,1.13443,1.067563,28.328611,2.511159,4.734737,4.18164,5.181168,4.954379,4.862865,5.13608,5.290508,5.823677,1.836464,1.093855,22.154528,1,1.757599,1.229812,1.875827,1,1.175393,1.440819,1.002398,2.925548,2.116471,1.204892,28.915106,1.319785,2.630133,2.425196,2.689465,2.377266,2.959872,2.511806,3.136145,4.848462,1.725573,1.184153,23.162088,2.448671,4.736817,5.004391,7.253741,6.523075,7.374075,5.586601,6.171905,6.864021,2.399821,1.404884,24.501022,871.140564,1,969096.233709178,555.403377603259,6331.11538125349,1.81431544981474,0.0443719984258541,-3.11514667458183,0.210646619782645,1.3181645903091,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,24.0934606390089,24.0940170537998,15.4765347583981
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,8024,100,573.569763,1e+06,195254089,194254090,284830,0,5.581572,0,3.774285,2.490943,0.001457678,0.3723524,0,4876,1346,1346,2097,2068,5006,5006,38915,0,0,62685,82439,173267,167536,162737,196151,101657,29278,24250,20.467655,6.686936,1.294424,1.317176,1.022469,1,1,1.172608,1,1.292324,2.278944,1.249063,2.477846,1.219512,20.746887,1.289021,2.100547,2.101061,1.994475,2.158895,2.061656,2.573009,2.804626,2.847786,3.286413,1.185326,17.271156,2.493766,4.276744,4.13993,4.27153,6.144165,2.883646,3.280826,4.667402,5.919628,6.303269,1.285533,16.824396,1.28299,1.126132,1.809076,1.113325,1.964854,1.096688,1.670182,3.314821,2.147674,3.285588,2.041444,21.418779,1.593745,2.254638,3.797825,2.361923,3.253435,2.499103,4.035404,4.061783,5.305054,4.030159,2.052449,20.082338,3.129872,4.513723,5.776742,4.740448,7.89691,3.363328,4.330855,5.92015,9.427581,7.010544,1.859762,21.453358,573.569763,1,968071.529497139,555.109663374728,8596.8702203323,2.46738029586423,0.0966185255472729,-2.33698478029862,0.310835206415349,2.60529704011063,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,20.4676557833361,20.4680542487693,10.3783029813165
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,2025,100,765.278198,1e+06,210622810,209622811,306119,0,4.923829,0,1.912863,2.408154,0.001457678,0.2289531,0,5148,1450,1450,2106,2082,5425,5425,41861,0,518,49470,145242,117414,327159,257010,85794,15972,1410,11,23.309591,7.570006,1.32122,1,1.0202,1.198179,2.763958,1.0202,1.108751,2.348751,1.246154,1.929598,3.184962,1.118298,25.641026,1.059946,2,2.271792,4.222839,2.138658,2.805094,2.72962,2.442652,2.532506,5.179028,1.092591,22.727272,3.607149,4.178637,4.50573,8.303127,4.307487,5.661734,5.089767,5.328907,5.670134,6.812973,1.065824,26.507622,1.021616,1.241472,1.569425,3.122334,1.1688,1.965781,4.058118,1.355966,1.820291,3.609593,1.346448,21.29472,1.324162,2.398038,2.51638,5.736055,2.741344,4.702846,3.093413,2.640449,3.802207,6.005124,1.300787,23.854109,3.923315,4.740207,5.393364,9.830617,5.569594,8.528973,6.692339,6.966858,8.160124,6.838212,1.237248,23.731831,765.278198,1,926984.962885213,543.202060038502,7211.30905986251,2.11359684732011,0.0628249122863106,-2.76740359171246,0.250648982216786,1.96388079177537,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,23.3095914642522,23.3101115038369,11.1465420858397
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,2026,100,673.432983,1e+06,219357735,218357736,319635,0,6.850887,0,3.993372,2.776504,0.001457678,0.5330872,0,4976,1361,1361,2085,2060,5476,5476,43644,0,0,0,25332,146644,132872,116660,102723,279046,123947,72776,23.601608,5.775993,1.284573,1,1.021503,1,1.9992,2.305065,1.522534,1.195886,1.944758,1.152339,1.225791,1.877361,24.509804,1.36676,2.108553,2.020183,3.273858,4.702851,2.724392,2.310536,3.131862,2.185124,3.060444,2.242939,22.650057,2.342634,2.951616,2.971395,5.771865,6.238461,5.327755,5.574403,4.926839,4.694565,7.118876,2.286541,26.586906,1,1.042429,1.106306,1.864863,2.514649,1.98462,1.251619,2.463164,1.346876,1.591576,2.394407,22.891676,1.802671,2.052495,2.367599,3.64981,6.178543,4.246403,2.811681,5.070417,2.60138,4.547729,2.412115,23.490997,2.600147,3.17867,3.278913,7.317435,7.832372,8.73326,7.469435,7.297894,5.68853,9.295067,2.507179,24.046192,673.432983,1,909247.866187302,537.98009702863,7826.68767670265,2.31703394732348,0.140315183635404,-1.96386407509641,0.374586683740098,2.91564808551606,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,23.60160839395,23.6021418408506,12.4584234208965
512,0,0.001457678,0,1,1e-04,0,0,0.9,0,0.05,0,0,10,10,1,15027,100,715.336243,1e+06,223977336,222977337,325995,0,6.494929,0,6.335908,2.30385,0.001457678,0.5949219,0,4944,1398,1398,2091,2071,5677,5677,44527,0,1,13673,105132,135708,175699,127611,40768,170659,90943,139806,25.258915,5.852234,1.297601,1,1.292324,2.067606,1.063095,1,1.55909,1,2.358783,1,1.040799,1.065863,15.479877,1.822841,2.557382,2.532506,2.126661,2.388345,3.37325,2.878298,4.641835,1.993248,2.952465,1.089287,21.73913,2.782368,3.778603,5.249614,4.140901,4.991181,6.292365,5.08603,9.344486,4.734188,5.842539,1.231023,27.173914,1,1.081152,2.05152,1.337415,1.101134,2.747414,1.034029,3.537229,2.248459,1.009685,1.378833,19.489378,2.814927,2.737215,2.670723,2.669713,3.22623,4.628072,3.098661,5.983061,2.976437,3.23697,1.406993,24.829298,3.604283,4.744343,5.922311,4.760333,5.977335,9.632257,6.171959,11.495682,6.327681,7.169882,1.811969,25.177422,715.336243,1,995636.981288116,562.957453271726,6859.40861249193,1.94011124194605,0.0686936123384814,-2.67809906313806,0.262094662933989,1.49056362282868,0,0,0,0,0,0,1,0,1,0.001458,0,1e+06,1e+06,1,25.2589144809105,25.2595272502346,16.405593729618
